Human_id,Species_id,Type
CSGALNACT1,KH2012:KH.C14.397,one_one
NCL,KH2012:KH.S389.1,one_one
RNF31,KH2012:KH.S391.13,many_one
AL136295.10,KH2012:KH.S391.13,many_one
AL136295.5,KH2012:KH.S391.13,many_one
DHFR,KH2012:KH.C6.208,many_one
DHFR2,KH2012:KH.C6.208,many_one
ADAMTSL5,KH2012:KH.C4.370,one_one
YTHDC1,KH2012:KH.C3.155,one_one
TRPT1,KH2012:KH.S735.4,one_one
AC120114.5,KH2012:KH.S521.9,many_one
PAGR1,KH2012:KH.S521.9,many_one
HNRNPF,KH2012:KH.C1.438,one_one
SHANK2,KH2012:KH.L118.3,many_one
NDUFA12,KH2012:KH.C1.621,one_one
VKORC1L1,KH2012:KH.S424.8,many_many
VKORC1,KH2012:KH.S424.8,many_many
AC135050.2,KH2012:KH.S424.8,many_many
VKORC1L1,KH2012:KH.S1546.1,many_many
VKORC1,KH2012:KH.S1546.1,many_many
AC135050.2,KH2012:KH.S1546.1,many_many
PDLIM7,KH2012:KH.L173.2,one_one
TJP2,KH2012:KH.C5.535,many_one
AL358113.1,KH2012:KH.C5.535,many_one
MPC1,KH2012:KH.S891.1,one_one
FRMD6,KH2012:KH.C4.391,one_one
C1orf43,KH2012:KH.C12.617,one_one
HYLS1,KH2012:KH.C11.68,one_one
PPP4R2,KH2012:KH.C8.65,one_one
KCNQ4,KH2012:KH.C2.739,one_one
CASP7,KH2012:KH.C12.104,one_one
SRSF2,KH2012:KH.L122.1,one_one
CNPPD1,KH2012:KH.C9.170,one_one
BRDT,KH2012:KH.C9.589,one_one
LRRFIP2,KH2012:KH.C9.199,one_one
MKKS,KH2012:KH.S927.3,one_one
TAF3,KH2012:KH.C1.267,one_one
PAQR7,KH2012:KH.L141.14,many_one
PAQR8,KH2012:KH.L141.14,many_one
SLC39A13,KH2012:KH.C8.278,one_one
DRD2,KH2012:KH.C7.131,many_one
DRD3,KH2012:KH.C7.131,many_one
L3MBTL3,KH2012:KH.C7.491,one_one
SLC43A3,KH2012:KH.C8.466,one_many
SLC43A3,KH2012:KH.C8.891,one_many
KIF1BP,KH2012:KH.L9.38,one_one
CES1,KH2012:KH.C2.152,one_many
CES1,KH2012:KH.C2.300,one_many
CES1,KH2012:KH.C2.1133,one_many
SLC26A11,KH2012:KH.C9.526,one_one
C7orf25,KH2012:KH.C2.582,one_one
RABL2A,KH2012:KH.C2.998,many_one
RABL2B,KH2012:KH.C2.998,many_one
CCDC24,KH2012:KH.C8.312,one_one
ATP6AP1,KH2012:KH.C5.98,one_many
ATP6AP1L,KH2012:KH.C5.98,one_many
PLEKHA1,KH2012:KH.L124.5,one_one
TROVE2,KH2012:KH.C1.773,one_one
EIF3A,KH2012:KH.L170.78,one_one
EIF3I,KH2012:KH.C7.82,one_one
DDX43,KH2012:KH.C7.165,one_one
RBBP5,KH2012:KH.L37.60,one_one
GPATCH4,KH2012:KH.S437.7,one_one
GABRR3,KH2012:KH.C9.692,many_one
GABRR2,KH2012:KH.C9.692,many_one
GABRR1,KH2012:KH.C9.692,many_one
BRWD3,KH2012:KH.C12.267,one_one
INIP,KH2012:KH.C8.223,one_many
COPS2,KH2012:KH.L96.66,one_one
GPS2,KH2012:KH.L18.90,one_one
RBM7,KH2012:KH.L70.2,many_one
AP002373.1,KH2012:KH.L70.2,many_one
PDSS1,KH2012:KH.L141.5,one_one
KIFC3,KH2012:KH.C2.615,one_one
ACBD5,KH2012:KH.S675.3,one_one
NUP58,KH2012:KH.C14.168,one_one
STPG3,KH2012:KH.C7.258,one_one
COMMD3,KH2012:KH.C14.561,many_many
COMMD3-BMI1,KH2012:KH.C14.561,many_many
COMMD3,KH2012:KH.C14.563,many_many
COMMD3-BMI1,KH2012:KH.C14.563,many_many
PDCD10,KH2012:KH.C7.496,one_one
UCHL3,KH2012:KH.S2820.2,one_many
LIPT1,KH2012:KH.L154.25,one_one
AIFM3,KH2012:KH.C12.429,one_one
ACP6,KH2012:KH.S618.3,one_one
LONRF1,KH2012:KH.C6.112,one_one
PARVB,KH2012:KH.C2.97,one_one
SFI1,KH2012:KH.C8.134,one_one
AL139260.3,KH2012:KH.C12.446,many_one
MYCBP,KH2012:KH.C12.446,many_one
THOC5,KH2012:KH.L7.3,one_one
PTRH2,KH2012:KH.C1.494,one_one
SDR39U1,KH2012:KH.C2.128,one_one
FAM185A,KH2012:KH.C1.721,one_one
CLINT1,KH2012:KH.C8.625,one_one
CCDC85A,KH2012:KH.S927.1,one_one
PWP1,KH2012:KH.L108.18,one_one
DCTN4,KH2012:KH.S787.3,one_one
ALMS1,KH2012:KH.C2.940,many_one
C10orf90,KH2012:KH.C2.940,many_one
PLPP5,KH2012:KH.C5.46,one_one
MEF2A,KH2012:KH.S455.6,many_one
MEF2C,KH2012:KH.S455.6,many_one
ARHGAP24,KH2012:KH.C2.387,one_one
RPS3A,KH2012:KH.C2.693,one_one
RASA1,KH2012:KH.L152.46,one_one
PALLD,KH2012:KH.C7.21,one_one
NUMB,KH2012:KH.C3.780,one_one
CDK13,KH2012:KH.C9.315,one_one
AATF,KH2012:KH.S1642.2,one_one
MRPL45,KH2012:KH.S1090.1,one_one
EXOC5,KH2012:KH.L96.57,one_one
AC010724.2,KH2012:KH.C3.175,one_one
TSPAN9,KH2012:KH.C12.321,one_many
TSPAN9,KH2012:KH.C12.233,one_many
MRPS35,KH2012:KH.C14.316,one_one
OTUD5,KH2012:KH.C7.191,one_one
CBY1,KH2012:KH.C11.103,one_one
AASDH,KH2012:KH.C2.754,one_one
RBX1,KH2012:KH.C10.66,one_one
SARS2,KH2012:KH.C13.170,one_one
WISP1,KH2012:KH.C9.476,one_many
WISP1,KH2012:KH.C2.333,one_many
ARHGDIB,KH2012:KH.L106.15,one_many
GTF2H3,KH2012:KH.C4.251,one_one
FBXL15,KH2012:KH.L171.11,one_one
SLC25A3,KH2012:KH.C10.73,one_one
NRF1,KH2012:KH.L170.20,one_one
PAPLN,KH2012:KH.C3.620,one_one
CYP27A1,KH2012:KH.C13.171,many_many
CYP24A1,KH2012:KH.C13.171,many_many
CYP27A1,KH2012:KH.C7.195,many_many
CYP24A1,KH2012:KH.C7.195,many_many
CYP27A1,KH2012:KH.C7.695,many_many
CYP24A1,KH2012:KH.C7.695,many_many
CYP27A1,KH2012:KH.C7.551,many_many
CYP24A1,KH2012:KH.C7.551,many_many
DIAPH1,KH2012:KH.L40.10,one_many
SNRNP27,KH2012:KH.C7.25,one_one
RPN2,KH2012:KH.C2.1086,one_one
B4GALT6,KH2012:KH.L116.53,one_one
GMNN,KH2012:KH.L61.5,one_one
UBE3A,KH2012:KH.C2.103,one_one
MTERF4,KH2012:KH.S115.13,one_one
SH2D3A,KH2012:KH.C9.243,one_one
DAZAP1,KH2012:KH.C8.363,one_one
ISLR2,KH2012:KH.C3.886,many_one
ISLR,KH2012:KH.C3.886,many_one
SLC35C2,KH2012:KH.S396.9,one_one
TMEM59,KH2012:KH.C8.66,one_one
GEMIN2,KH2012:KH.C5.466,one_one
WISP3,KH2012:KH.C9.48,one_one
KIAA0391,KH2012:KH.C3.116,many_one
AL121594.1,KH2012:KH.C3.116,many_one
EPS15L1,KH2012:KH.C5.348,one_one
TP53I3,KH2012:KH.C8.667,one_one
AHR,KH2012:KH.C12.93,many_one
AC019117.3,KH2012:KH.C12.93,many_one
BBS9,KH2012:KH.L173.8,many_one
BBS9,KH2012:KH.L173.7,many_one
POLDIP3,KH2012:KH.C1.442,one_one
TIMMDC1,KH2012:KH.C7.181,one_one
KIDINS220,KH2012:KH.C12.368,one_one
DBR1,KH2012:KH.C2.412,one_one
SYP,KH2012:KH.C3.214,many_one
SYNPR,KH2012:KH.C3.214,many_one
SNX25,KH2012:KH.C2.764,one_many
TSPAN11,KH2012:KH.C11.167,one_one
KMT2E,KH2012:KH.C8.88,one_one
TIPIN,KH2012:KH.C4.657,one_one
OSMR,KH2012:KH.C5.233,many_one
LIFR,KH2012:KH.C5.233,many_one
CCNH,KH2012:KH.L153.35,one_one
VMP1,KH2012:KH.L96.112,one_one
MPHOSPH6,KH2012:KH.C10.405,one_one
RTP4,KH2012:KH.C5.552,many_one
RTP3,KH2012:KH.C5.552,many_one
RTP2,KH2012:KH.C5.552,many_one
CDRT1,KH2012:KH.C7.380,many_one
AC005324.3,KH2012:KH.C7.380,many_one
FBXW10,KH2012:KH.C7.380,many_one
WBP2,KH2012:KH.C2.497,one_one
DPH2,KH2012:KH.C5.136,one_one
TRA2B,KH2012:KH.C11.720,one_one
EMC7,KH2012:KH.S590.5,one_one
CFAP20,KH2012:KH.C3.268,one_one
SARAF,KH2012:KH.C5.72,one_one
SDF4,KH2012:KH.C1.1077,one_one
CDK14,KH2012:KH.C9.226,one_one
EPC1,KH2012:KH.C1.854,one_one
KATNBL1,KH2012:KH.C3.571,one_one
C11orf1,KH2012:KH.C8.841,one_one
CHTF18,KH2012:KH.L13.15,one_one
SYNJ2BP,KH2012:KH.C11.203,many_one
SYNJ2BP-COX16,KH2012:KH.C11.203,many_one
FBLN1,KH2012:KH.C1.279,one_one
RPGRIP1L,KH2012:KH.C3.398,one_one
CCM2,KH2012:KH.C7.754,one_one
BAAT,KH2012:KH.C12.1,one_many
BAAT,KH2012:KH.C12.563,one_many
BAAT,KH2012:KH.C12.310,one_many
TMEM98,KH2012:KH.C11.395,one_many
TMEM98,KH2012:KH.C11.414,one_many
CHMP3,KH2012:KH.S1735.3,many_one
RNF103-CHMP3,KH2012:KH.S1735.3,many_one
VHL,KH2012:KH.L28.3,many_many
VHLL,KH2012:KH.L28.3,many_many
VHL,KH2012:KH.C14.303,many_many
VHLL,KH2012:KH.C14.303,many_many
VHL,KH2012:KH.C14.237,many_many
VHLL,KH2012:KH.C14.237,many_many
H3F3A,KH2012:KH.L147.2,many_one
H3F3B,KH2012:KH.L147.2,many_one
PLA2G1B,KH2012:KH.C2.1055,one_one
ABCD2,KH2012:KH.C2.59,one_one
GYG1,KH2012:KH.C1.523,one_one
PDE3B,KH2012:KH.L155.14,one_one
PA2G4,KH2012:KH.L19.3,one_one
WDR74,KH2012:KH.C7.762,one_one
MEIS1,KH2012:KH.C10.174,one_one
AC104452.1,KH2012:KH.C10.132,many_one
NICN1,KH2012:KH.C10.132,many_one
METTL18,KH2012:KH.C2.496,one_many
METTL18,KH2012:KH.C2.430,one_many
EIF3F,KH2012:KH.C4.470,one_one
RAD21,KH2012:KH.S1754.1,many_one
RAD21L1,KH2012:KH.S1754.1,many_one
BCCIP,KH2012:KH.C7.426,one_one
ACER3,KH2012:KH.L18.25,one_one
RSPH10B,KH2012:KH.L13.20,many_one
RSPH10B2,KH2012:KH.L13.20,many_one
KSR1,KH2012:KH.L8.14,one_one
ARL13B,KH2012:KH.S115.7,one_one
SHE,KH2012:KH.L152.54,many_one
SHB,KH2012:KH.L152.54,many_one
SHF,KH2012:KH.L152.54,many_one
SHD,KH2012:KH.L152.54,many_one
MAD2L1,KH2012:KH.C14.279,one_one
RNASEH2C,KH2012:KH.C1.649,one_one
ELMO1,KH2012:KH.L130.2,many_one
ELMO2,KH2012:KH.L130.2,many_one
TMEM144,KH2012:KH.C2.45,one_one
SDE2,KH2012:KH.C13.159,one_one
EIF1AD,KH2012:KH.C9.141,one_one
BACH1,KH2012:KH.C6.7,many_one
BACH2,KH2012:KH.C6.7,many_one
ZFHX4,KH2012:KH.C3.443,many_one
ZFHX3,KH2012:KH.C3.443,many_one
WIF1,KH2012:KH.C5.32,one_one
CTU2,KH2012:KH.C8.886,one_one
C8orf74,KH2012:KH.L152.49,one_one
PAAF1,KH2012:KH.C6.100,one_one
CATSPERG,KH2012:KH.C11.410,one_one
MRPL17,KH2012:KH.C12.593,one_one
AASDHPPT,KH2012:KH.C4.333,one_one
TMEM45B,KH2012:KH.C2.224,one_many
TMEM45B,KH2012:KH.C2.384,one_many
DRC3,KH2012:KH.C3.674,one_one
PRUNE1,KH2012:KH.L18.47,one_one
PARL,KH2012:KH.L18.140,many_one
AC131160.1,KH2012:KH.L18.140,many_one
TNIK,KH2012:KH.C1.740,many_one
MAP4K4,KH2012:KH.C1.740,many_one
MGAT1,KH2012:KH.C13.141,one_one
ARHGAP15,KH2012:KH.C14.38,one_one
MEGF11,KH2012:KH.L18.101,one_many
ELP6,KH2012:KH.C4.790,one_one
DRAP1,KH2012:KH.C11.224,one_one
TMEM169,KH2012:KH.C2.218,one_one
SRP19,KH2012:KH.C12.185,one_many
PCTP,KH2012:KH.C10.229,one_one
RFESD,KH2012:KH.C3.249,one_many
OSR1,KH2012:KH.C2.1112,many_one
OSR2,KH2012:KH.C2.1112,many_one
MZB1,KH2012:KH.L63.13,one_one
STIP1,KH2012:KH.C4.207,one_one
ANO10,KH2012:KH.C3.109,one_one
ITGA1,KH2012:KH.L22.24,many_one
ITGA10,KH2012:KH.L22.24,many_one
ITGA11,KH2012:KH.L22.24,many_one
RAPSN,KH2012:KH.C3.110,one_many
RAPSN,KH2012:KH.S1600.2,one_many
PTPRR,KH2012:KH.L152.28,one_one
RCE1,KH2012:KH.C11.134,one_one
ZWILCH,KH2012:KH.S1065.2,one_one
TAMM41,KH2012:KH.C10.349,one_one
NADK2,KH2012:KH.C8.817,one_one
DLC1,KH2012:KH.C2.1026,one_one
FZD7,KH2012:KH.C9.236,many_one
FZD6,KH2012:KH.C9.236,many_one
PIGG,KH2012:KH.C13.139,one_one
MUS81,KH2012:KH.L98.2,one_one
CCDC83,KH2012:KH.C6.91,one_one
HDHD2,KH2012:KH.S1749.1,one_one
TMEM164,KH2012:KH.L147.5,one_one
POLD4,KH2012:KH.L107.5,many_one
AP003419.1,KH2012:KH.L107.5,many_one
DUSP11,KH2012:KH.C13.41,one_one
TFAP2A,KH2012:KH.C7.43,one_one
CRELD2,KH2012:KH.L96.18,one_one
USP45,KH2012:KH.C12.614,one_one
BTBD8,KH2012:KH.S364.4,one_one
MACC1,KH2012:KH.C5.96,many_one
SH3BP4,KH2012:KH.C5.96,many_one
FCF1,KH2012:KH.C11.115,one_one
TIMM50,KH2012:KH.S1111.1,one_one
COPB2,KH2012:KH.L84.6,one_one
PTPN13,KH2012:KH.C4.628,one_one
NFXL1,KH2012:KH.C2.781,one_one
TTC29,KH2012:KH.C2.601,one_one
FHL2,KH2012:KH.C12.67,one_one
DNAJC21,KH2012:KH.L172.29,one_one
NSMCE3,KH2012:KH.C5.303,one_one
TDP1,KH2012:KH.L51.3,one_one
MAFF,KH2012:KH.C12.343,one_one
GTF2F2,KH2012:KH.L18.50,one_many
ADGRG2,KH2012:KH.C12.540,one_one
INTS8,KH2012:KH.C11.672,one_one
EME1,KH2012:KH.C1.1075,one_one
ATRIP,KH2012:KH.C7.254,one_one
BRF1,KH2012:KH.C4.443,one_one
ARHGEF1,KH2012:KH.S1990.1,one_one
PLA2G6,KH2012:KH.L153.27,one_many
ACOT11,KH2012:KH.C5.211,one_one
MMS19,KH2012:KH.C3.889,one_one
PARN,KH2012:KH.L122.5,one_one
GADD45GIP1,KH2012:KH.C5.243,one_one
SLC25A36,KH2012:KH.C1.90,one_one
KMT5A,KH2012:KH.C12.19,one_one
PNKP,KH2012:KH.L170.8,one_one
CCDC89,KH2012:KH.L130.3,one_one
AFMID,KH2012:KH.C9.69,one_many
AFMID,KH2012:KH.C9.647,one_many
PORCN,KH2012:KH.C5.132,one_one
BSDC1,KH2012:KH.C7.779,one_one
INTS12,KH2012:KH.C2.1108,one_one
NUP98,KH2012:KH.S1718.1,one_one
STARD10,KH2012:KH.C2.596,one_one
EDC3,KH2012:KH.C1.377,one_one
NR2C2,KH2012:KH.C8.920,one_one
AKT1S1,KH2012:KH.C7.110,one_one
C7orf26,KH2012:KH.C9.181,one_one
GPX6,KH2012:KH.L119.23,many_one
GPX5,KH2012:KH.L119.23,many_one
GPX3,KH2012:KH.L119.23,many_one
FRA10AC1,KH2012:KH.S595.13,one_one
NSMCE1,KH2012:KH.C1.1278,one_one
UPF2,KH2012:KH.C7.248,one_one
FIGNL1,KH2012:KH.C3.146,one_one
SKP1,KH2012:KH.C12.73,one_one
PNP,KH2012:KH.C8.540,one_one
SDAD1,KH2012:KH.S621.5,one_one
TEX9,KH2012:KH.C9.429,one_many
TEX9,KH2012:KH.C9.630,one_many
SPO11,KH2012:KH.C1.272,one_one
PEX2,KH2012:KH.C9.269,one_one
CASP2,KH2012:KH.C12.451,many_one
RAB11FIP2,KH2012:KH.C8.273,one_one
TGIF2-RAB5IF,KH2012:KH.L116.62,many_one
RAB5IF,KH2012:KH.L116.62,many_one
CEP350,KH2012:KH.C9.716,one_one
C19orf47,KH2012:KH.L53.11,one_many
C19orf47,KH2012:KH.L53.19,one_many
MARCH5,KH2012:KH.C8.97,one_one
AADACL3,KH2012:KH.C11.307,many_many
AADACL4,KH2012:KH.C11.307,many_many
AADACL3,KH2012:KH.C11.359,many_many
AADACL4,KH2012:KH.C11.359,many_many
AADACL3,KH2012:KH.C11.552,many_many
AADACL4,KH2012:KH.C11.552,many_many
ACOT7,KH2012:KH.C1.536,one_one
SPACA9,KH2012:KH.C9.629,one_one
ZNF683,KH2012:KH.C12.493,one_one
PCDH18,KH2012:KH.C9.247,one_one
DOC2A,KH2012:KH.L96.17,many_one
DOC2B,KH2012:KH.L96.17,many_one
C20orf96,KH2012:KH.C11.406,one_one
SLC29A1,KH2012:KH.C10.384,one_one
SUPT3H,KH2012:KH.C10.561,one_one
TMEM53,KH2012:KH.C8.845,one_one
RAE1,KH2012:KH.C1.702,one_one
NTMT1,KH2012:KH.C1.605,one_one
PMVK,KH2012:KH.C1.362,one_many
TSSK3,KH2012:KH.C4.586,one_many
TSSK3,KH2012:KH.C4.221,one_many
PSMD4,KH2012:KH.C2.875,many_one
NTNG1,KH2012:KH.C10.88,many_one
NTNG2,KH2012:KH.C10.88,many_one
HSD3B1,KH2012:KH.L13.10,many_many
HSD3B2,KH2012:KH.L13.10,many_many
HSD3B1,KH2012:KH.L13.23,many_many
HSD3B2,KH2012:KH.L13.23,many_many
GRIN1,KH2012:KH.S1211.3,one_many
GRIN1,KH2012:KH.S2302.1,one_many
SRPX2,KH2012:KH.C1.1282,many_one
SRPX,KH2012:KH.C1.1282,many_one
CNR1,KH2012:KH.C1.125,many_one
CNR2,KH2012:KH.C1.125,many_one
SAMD5,KH2012:KH.C7.568,one_one
SH3BGRL2,KH2012:KH.C5.148,many_one
SH3BGRL,KH2012:KH.C5.148,many_one
SH3BGR,KH2012:KH.C5.148,many_one
SLC16A10,KH2012:KH.C12.369,one_one
RAPGEF1,KH2012:KH.L60.9,one_one
RBM15B,KH2012:KH.C2.100,many_one
RBM15,KH2012:KH.C2.100,many_one
GTF2B,KH2012:KH.C9.180,one_one
RPP38,KH2012:KH.L170.46,one_many
BTBD17,KH2012:KH.C3.917,one_one
NELFA,KH2012:KH.C1.783,one_one
RBM17,KH2012:KH.C9.335,one_one
PSTPIP1,KH2012:KH.C12.348,one_one
BET1L,KH2012:KH.S346.11,one_one
RAN,KH2012:KH.C1.329,one_one
MMEL1,KH2012:KH.C1.988,one_one
BCAS3,KH2012:KH.L96.40,one_one
RNF212B,KH2012:KH.C8.324,one_one
GUCD1,KH2012:KH.C12.583,one_one
MYL5,KH2012:KH.C8.239,one_one
CMIP,KH2012:KH.L141.6,one_one
TPM1,KH2012:KH.C14.129,one_one
TIMM9,KH2012:KH.C9.558,one_one
ARL16,KH2012:KH.C7.421,one_one
NR1H3,KH2012:KH.C2.480,one_one
FAM49B,KH2012:KH.C1.710,one_one
GAS2L1,KH2012:KH.C11.467,one_one
MED26,KH2012:KH.C8.546,many_one
AC008764.1,KH2012:KH.C8.546,many_one
LRCH3,KH2012:KH.L4.6,one_one
IKBKB,KH2012:KH.C2.855,one_one
BAHD1,KH2012:KH.L79.1,one_one
DAZAP2,KH2012:KH.C7.118,one_one
FAM47E,KH2012:KH.C2.1120,many_one
FAM47E-STBD1,KH2012:KH.C2.1120,many_one
NEK1,KH2012:KH.C2.58,one_one
KIF5C,KH2012:KH.C3.566,one_one
GRID2IP,KH2012:KH.C3.449,one_one
TBC1D9,KH2012:KH.C2.567,one_one
FMN2,KH2012:KH.L47.5,many_one
FMN1,KH2012:KH.L47.5,many_one
ALDH3A2,KH2012:KH.C3.357,many_one
PROM1,KH2012:KH.C1.346,one_one
DGKZ,KH2012:KH.C14.123,one_one
SLF1,KH2012:KH.C11.556,one_one
MALSU1,KH2012:KH.C7.47,one_one
POLE4,KH2012:KH.C5.138,one_one
HDAC2,KH2012:KH.C1.1027,one_one
NCAPD3,KH2012:KH.C2.149,one_one
CCDC189,KH2012:KH.C5.429,one_many
CCDC189,KH2012:KH.C5.198,one_many
MPDZ,KH2012:KH.C5.57,one_many
BICD1,KH2012:KH.L84.7,one_one
DDX24,KH2012:KH.C4.250,one_one
DMTF1,KH2012:KH.C5.358,one_one
RNASEK,KH2012:KH.C7.149,one_one
PRAF2,KH2012:KH.C2.256,one_one
ABHD17C,KH2012:KH.C2.167,one_many
LIN52,KH2012:KH.L107.2,one_many
FLII,KH2012:KH.C11.484,one_one
SRL,KH2012:KH.L95.13,many_many
SRL,KH2012:KH.L50.14,many_many
SRL,KH2012:KH.C3.212,many_many
SRRM1,KH2012:KH.L172.31,one_many
SRRM1,KH2012:KH.L172.24,one_many
RPS19,KH2012:KH.C10.101,one_one
TUBGCP5,KH2012:KH.C4.574,one_one
PIGW,KH2012:KH.C7.554,one_one
SMTN,KH2012:KH.L154.10,one_one
ARHGAP21,KH2012:KH.C5.66,one_one
RPS6KA3,KH2012:KH.C6.136,one_one
MGST1,KH2012:KH.C5.325,one_one
CTDP1,KH2012:KH.C3.327,one_one
CIC,KH2012:KH.C4.739,one_one
MAP2K5,KH2012:KH.C11.84,one_one
INPP4A,KH2012:KH.C14.49,one_many
SLC22A5,KH2012:KH.C10.193,many_many
SLC22A4,KH2012:KH.C10.193,many_many
SLC22A5,KH2012:KH.C4.181,many_many
SLC22A4,KH2012:KH.C4.181,many_many
MICALL2,KH2012:KH.C7.38,many_one
MICALL1,KH2012:KH.C7.38,many_one
TDRD3,KH2012:KH.C14.97,one_one
RIPK3,KH2012:KH.C4.593,one_many
RIPK3,KH2012:KH.C4.710,one_many
GSTA3,KH2012:KH.L20.5,many_one
GSTA1,KH2012:KH.L20.5,many_one
GSTA2,KH2012:KH.L20.5,many_one
GSTA5,KH2012:KH.L20.5,many_one
LBP,KH2012:KH.C14.395,many_many
BPI,KH2012:KH.C14.395,many_many
LBP,KH2012:KH.S933.1,many_many
BPI,KH2012:KH.S933.1,many_many
LBP,KH2012:KH.S1074.2,many_many
BPI,KH2012:KH.S1074.2,many_many
ARRDC3,KH2012:KH.C1.31,many_many
ARRDC4,KH2012:KH.C1.31,many_many
ARRDC2,KH2012:KH.C1.31,many_many
ARRDC3,KH2012:KH.L153.95,many_many
ARRDC4,KH2012:KH.L153.95,many_many
ARRDC2,KH2012:KH.L153.95,many_many
CDIPT,KH2012:KH.C1.101,one_one
TMC5,KH2012:KH.C7.28,one_one
SNX8,KH2012:KH.L126.9,one_one
CPA4,KH2012:KH.C8.638,many_one
CPA2,KH2012:KH.C8.638,many_one
SLC1A6,KH2012:KH.C8.716,one_one
TMEM147,KH2012:KH.S584.4,one_one
SNAPC2,KH2012:KH.L22.38,one_one
FGFR1OP2,KH2012:KH.C9.42,one_one
RABGGTA,KH2012:KH.C3.339,one_one
PLEK2,KH2012:KH.C8.531,many_one
PLEK,KH2012:KH.C8.531,many_one
TBCB,KH2012:KH.L46.1,one_one
SUPT4H1,KH2012:KH.C7.111,one_one
AQP8,KH2012:KH.C12.323,one_one
INTS2,KH2012:KH.S555.5,one_one
IGFBP5,KH2012:KH.S1211.1,many_one
IGFBP3,KH2012:KH.S1211.1,many_one
PTK7,KH2012:KH.C11.86,one_one
MEP1A,KH2012:KH.C8.123,one_one
EDA2R,KH2012:KH.C3.453,many_one
TNFRSF19,KH2012:KH.C3.453,many_one
TTK,KH2012:KH.L149.3,one_one
WBP1,KH2012:KH.L172.27,one_one
COIL,KH2012:KH.C3.828,one_many
COIL,KH2012:KH.C3.615,one_many
TTC31,KH2012:KH.L124.3,one_one
CCDC77,KH2012:KH.L71.6,one_one
FANCL,KH2012:KH.S638.3,one_one
MAPRE3,KH2012:KH.C7.325,one_one
ACOT2,KH2012:KH.C12.95,many_one
ACOT1,KH2012:KH.C12.95,many_one
ACOT6,KH2012:KH.C12.95,many_one
ACOT4,KH2012:KH.C12.95,many_one
RNF19B,KH2012:KH.L114.7,many_one
RNF19A,KH2012:KH.L114.7,many_one
ADORA3,KH2012:KH.C10.213,many_one
ADORA1,KH2012:KH.C10.213,many_one
ZNF236,KH2012:KH.C3.697,one_one
CNTRL,KH2012:KH.L151.5,one_one
MAPK8IP1,KH2012:KH.L9.14,one_one
BNIP1,KH2012:KH.C1.469,one_one
ZMIZ2,KH2012:KH.C14.346,one_one
CDK7,KH2012:KH.S1598.1,one_one
AHI1,KH2012:KH.C7.3,one_one
STX6,KH2012:KH.C13.173,one_one
SMAD7,KH2012:KH.C3.230,one_one
HNRNPUL1,KH2012:KH.L58.2,one_one
MYRIP,KH2012:KH.C9.887,many_one
MLPH,KH2012:KH.C9.887,many_one
MPND,KH2012:KH.C9.264,one_one
BLOC1S1,KH2012:KH.L144.16,many_one
AC009779.3,KH2012:KH.L144.16,many_one
SDS,KH2012:KH.L50.3,one_many
SDS,KH2012:KH.L50.9,one_many
COQ10B,KH2012:KH.L9.26,many_one
COQ10A,KH2012:KH.L9.26,many_one
SNW1,KH2012:KH.S256.3,one_one
ST20-MTHFS,KH2012:KH.L108.14,many_one
MTHFS,KH2012:KH.L108.14,many_one
LZTS1,KH2012:KH.C5.572,many_many
LZTS3,KH2012:KH.C5.572,many_many
XRCC1,KH2012:KH.S927.2,one_one
KIF23,KH2012:KH.L5.8,one_one
NEDD1,KH2012:KH.L170.48,one_many
ADGRD1,KH2012:KH.S744.3,one_many
ADGRD1,KH2012:KH.S744.2,one_many
REEP2,KH2012:KH.C1.58,one_one
CCNB1,KH2012:KH.C4.213,one_one
SNCAIP,KH2012:KH.C4.556,one_one
TCTN3,KH2012:KH.C9.105,one_one
VDAC2,KH2012:KH.S545.7,many_one
VDAC1,KH2012:KH.S545.7,many_one
MRPS9,KH2012:KH.L7.21,one_many
NOP58,KH2012:KH.L93.6,one_one
CNPY4,KH2012:KH.C11.336,one_one
IMP4,KH2012:KH.C1.1216,one_one
MRPL22,KH2012:KH.C1.975,one_one
DMRT2,KH2012:KH.C8.583,one_one
TEX2,KH2012:KH.C3.590,one_one
TM6SF1,KH2012:KH.C1.989,many_one
TM6SF2,KH2012:KH.C1.989,many_one
TWSG1,KH2012:KH.S1482.1,one_many
TWSG1,KH2012:KH.S1482.5,one_many
METTL5,KH2012:KH.C3.612,one_one
ASL,KH2012:KH.C2.549,one_one
FUZ,KH2012:KH.C7.644,one_one
FLT1,KH2012:KH.C14.345,one_one
KANSL1L,KH2012:KH.C7.690,one_one
ARHGAP45,KH2012:KH.C8.410,one_one
SSTR1,KH2012:KH.C8.337,many_one
SSTR2,KH2012:KH.C8.337,many_one
SSTR5,KH2012:KH.C8.337,many_one
NGB,KH2012:KH.C3.97,one_many
NGB,KH2012:KH.L116.84,one_many
NGB,KH2012:KH.L116.94,one_many
MRPL58,KH2012:KH.C11.527,one_one
RPL21,KH2012:KH.C2.744,one_one
ALS2CR12,KH2012:KH.C9.808,one_one
NGLY1,KH2012:KH.C5.411,one_one
PLBD2,KH2012:KH.C2.641,one_one
GAREM1,KH2012:KH.C12.692,many_one
GAREM2,KH2012:KH.C12.692,many_one
NPAS4,KH2012:KH.C11.116,one_one
RNF139,KH2012:KH.C8.632,one_one
