Human_id,Species_id,Type
RASSF1,dd_Smed_v6_3858_0,many_one
INTS3,dd_Smed_v6_4426_0,one_one
GSTO1,dd_Smed_v6_10355_0,many_one
GSTO2,dd_Smed_v6_10355_0,many_one
C11orf54,dd_Smed_v6_1733_0,one_one
AC270264.1,dd_Smed_v6_11903_0,many_one
XKR6,dd_Smed_v6_11903_0,many_one
XKR7,dd_Smed_v6_11903_0,many_one
XKR4,dd_Smed_v6_11903_0,many_one
PRELID3B,dd_Smed_v6_922_1,many_one
PRELID3A,dd_Smed_v6_922_1,many_one
HNRNPM,dd_Smed_v6_2707_0,one_one
LITAF,dd_Smed_v6_10754_0,one_one
PATJ,dd_Smed_v6_6739_0,one_one
ATP5IF1,dd_Smed_v6_1325_1,one_one
WRB,dd_Smed_v6_2670_0,one_one
BSDC1,dd_Smed_v6_2724_0,one_one
DPP6,dd_Smed_v6_9183_0,one_one
FBF1,dd_Smed_v6_12422_0,many_one
FBF1,dd_Smed_v6_12735_0,many_one
SLC37A4,dd_Smed_v6_73753_0,one_one
TRPT1,dd_Smed_v6_5292_0,one_one
FAM78B,dd_Smed_v6_50260_0,many_one
FAM78A,dd_Smed_v6_50260_0,many_one
BORCS8,dd_Smed_v6_6033_1,many_one
BORCS8-MEF2B,dd_Smed_v6_6033_1,many_one
SQSTM1,dd_Smed_v6_3712_0,many_one
AC008393.2,dd_Smed_v6_3712_0,many_one
CFH,dd_Smed_v6_13071_0,many_one
CFHR3,dd_Smed_v6_13071_0,many_one
FIGNL1,dd_Smed_v6_14599_0,one_one
GLMP,dd_Smed_v6_2685_0,one_one
SMARCAL1,dd_Smed_v6_10238_0,one_one
GOLGA4,dd_Smed_v6_10306_0,one_one
CBSL,dd_Smed_v6_1585_0,many_one
CBS,dd_Smed_v6_1585_0,many_one
KIF21A,dd_Smed_v6_7196_0,one_one
STK31,dd_Smed_v6_8084_0,one_one
ESRP1,dd_Smed_v6_5053_0,one_one
NIF3L1,dd_Smed_v6_2860_0,one_one
KIRREL1,dd_Smed_v6_11280_0,many_many
KIRREL3,dd_Smed_v6_11280_0,many_many
KIRREL1,dd_Smed_v6_12118_0,many_many
KIRREL3,dd_Smed_v6_12118_0,many_many
TMEM170A,dd_Smed_v6_13099_0,many_one
TMEM170B,dd_Smed_v6_13099_0,many_one
EIF2B4,dd_Smed_v6_10438_0,one_one
NOL10,dd_Smed_v6_10561_0,one_many
NOL10,dd_Smed_v6_10617_0,one_many
TPRA1,dd_Smed_v6_5833_0,one_one
XIAP,dd_Smed_v6_4626_0,many_many
BIRC8,dd_Smed_v6_4626_0,many_many
XIAP,dd_Smed_v6_1803_0,many_many
BIRC8,dd_Smed_v6_1803_0,many_many
RIC8B,dd_Smed_v6_1142_0,one_one
NAA60,dd_Smed_v6_4766_0,one_one
SMYD2,dd_Smed_v6_7309_0,many_one
SMYD1,dd_Smed_v6_7309_0,many_one
NOLC1,dd_Smed_v6_2295_0,one_one
LAMA1,dd_Smed_v6_7924_0,one_one
SOX5,dd_Smed_v6_9050_0,one_one
NUP160,dd_Smed_v6_5203_0,one_one
CHD8,dd_Smed_v6_7985_0,one_one
MARF1,dd_Smed_v6_27834_0,one_one
CIAPIN1,dd_Smed_v6_3204_0,one_one
EVL,dd_Smed_v6_2529_0,one_one
CNBP,dd_Smed_v6_301_0,one_many
CNBP,dd_Smed_v6_947_0,one_many
C17orf49,dd_Smed_v6_5814_0,many_one
RNASEK-C17orf49,dd_Smed_v6_5814_0,many_one
RNASEK,dd_Smed_v6_5814_0,many_one
NFRKB,dd_Smed_v6_7043_0,one_one
STIM2,dd_Smed_v6_7756_0,one_one
TRIO,dd_Smed_v6_5483_0,many_one
ZNHIT3,dd_Smed_v6_11098_0,one_one
METTL22,dd_Smed_v6_14854_0,one_one
CTDP1,dd_Smed_v6_11212_1,one_one
NMRK1,dd_Smed_v6_15567_0,many_one
NMRK2,dd_Smed_v6_15567_0,many_one
MBD3,dd_Smed_v6_3054_0,one_one
KLK13,dd_Smed_v6_3728_0,one_many
KLK13,dd_Smed_v6_66_0,one_many
KLK13,dd_Smed_v6_4570_0,one_many
KLK13,dd_Smed_v6_975_0,one_many
MARCH2,dd_Smed_v6_21713_0,many_many
MARCH3,dd_Smed_v6_21713_0,many_many
MARCH2,dd_Smed_v6_50157_0,many_many
MARCH3,dd_Smed_v6_50157_0,many_many
TDRD3,dd_Smed_v6_4383_0,one_one
PLEKHG2,dd_Smed_v6_4803_0,one_one
FAM234B,dd_Smed_v6_12614_0,many_one
FAM234A,dd_Smed_v6_12614_0,many_one
AC004754.1,dd_Smed_v6_12614_0,many_one
AASDH,dd_Smed_v6_17289_0,one_one
TXNIP,dd_Smed_v6_8715_0,many_one
ARRDC4,dd_Smed_v6_8715_0,many_one
ARRDC3,dd_Smed_v6_8715_0,many_one
ARRDC2,dd_Smed_v6_8715_0,many_one
AKAP10,dd_Smed_v6_9811_0,one_one
BRMS1,dd_Smed_v6_2880_0,many_one
BRMS1L,dd_Smed_v6_2880_0,many_one
FBXO40,dd_Smed_v6_11811_0,many_one
FBXO30,dd_Smed_v6_11811_0,many_one
ECSIT,dd_Smed_v6_5679_0,one_one
CDC16,dd_Smed_v6_7357_0,one_one
PSMF1,dd_Smed_v6_5145_0,one_one
NPC2,dd_Smed_v6_602_0,one_one
PPAN,dd_Smed_v6_6350_0,many_one
PPAN-P2RY11,dd_Smed_v6_6350_0,many_one
GEMIN2,dd_Smed_v6_11175_0,one_one
INO80B,dd_Smed_v6_6244_0,many_one
INO80B-WBP1,dd_Smed_v6_6244_0,many_one
NUP85,dd_Smed_v6_6403_0,one_one
FBXO9,dd_Smed_v6_3570_0,one_one
ELL,dd_Smed_v6_7663_0,many_one
ELL2,dd_Smed_v6_7663_0,many_one
CBLB,dd_Smed_v6_6780_0,one_one
PLEKHA8,dd_Smed_v6_6064_0,one_one
SCARB2,dd_Smed_v6_2304_0,one_one
ATRNL1,dd_Smed_v6_7700_0,many_one
ATRN,dd_Smed_v6_7700_0,many_one
KIAA0513,dd_Smed_v6_3628_0,one_many
KIAA0513,dd_Smed_v6_7278_0,one_many
CABIN1,dd_Smed_v6_8249_0,one_one
NOL4L,dd_Smed_v6_27580_0,many_one
NOL4,dd_Smed_v6_27580_0,many_one
DPP8,dd_Smed_v6_8398_0,many_one
DPP9,dd_Smed_v6_8398_0,many_one
GUCY1B1,dd_Smed_v6_29743_0,one_one
ARHGAP20,dd_Smed_v6_8320_0,one_many
ARHGAP20,dd_Smed_v6_9981_0,one_many
CLSTN3,dd_Smed_v6_4147_0,one_one
TEP1,dd_Smed_v6_4376_0,one_one
GPN1,dd_Smed_v6_4537_0,one_many
GPN1,dd_Smed_v6_4985_0,one_many
USP30,dd_Smed_v6_3085_0,one_many
USP30,dd_Smed_v6_8897_0,one_many
USP30,dd_Smed_v6_9523_0,one_many
REV1,dd_Smed_v6_5397_0,one_one
CCM2,dd_Smed_v6_9706_0,one_one
SERGEF,dd_Smed_v6_5216_0,one_one
SPG11,dd_Smed_v6_3716_0,one_one
H3F3A,dd_Smed_v6_532_0,many_one
H3F3B,dd_Smed_v6_532_0,many_one
TSHR,dd_Smed_v6_7353_0,one_one
GPS1,dd_Smed_v6_2705_0,one_one
BACE1,dd_Smed_v6_4132_0,one_one
ALS2CR12,dd_Smed_v6_10132_0,one_one
INTS14,dd_Smed_v6_10096_0,one_one
LMX1B,dd_Smed_v6_31784_0,many_one
LMX1A,dd_Smed_v6_31784_0,many_one
SUMF2,dd_Smed_v6_8393_0,one_one
PLK4,dd_Smed_v6_12637_0,one_one
PPP1R21,dd_Smed_v6_5516_0,one_one
COG5,dd_Smed_v6_4852_0,one_one
KSR1,dd_Smed_v6_7112_1,one_one
PPP1R12A,dd_Smed_v6_12746_0,many_one
PPP1R12B,dd_Smed_v6_12746_0,many_one
IRF9,dd_Smed_v6_6636_0,many_one
IRF8,dd_Smed_v6_6636_0,many_one
CCDC40,dd_Smed_v6_6338_0,one_many
CCDC40,dd_Smed_v6_85929_0,one_many
PRAF2,dd_Smed_v6_9010_0,many_many
WDR45,dd_Smed_v6_9010_0,many_many
ARL6IP5,dd_Smed_v6_9010_0,many_many
PRAF2,dd_Smed_v6_15349_0,many_many
WDR45,dd_Smed_v6_15349_0,many_many
ARL6IP5,dd_Smed_v6_15349_0,many_many
ARMC6,dd_Smed_v6_1357_0,one_one
RNF145,dd_Smed_v6_5260_0,one_one
RPL15,dd_Smed_v6_193_0,one_one
ATG10,dd_Smed_v6_11941_0,one_one
EOGT,dd_Smed_v6_13513_0,one_one
CNOT7,dd_Smed_v6_1081_0,many_one
CNOT8,dd_Smed_v6_1081_0,many_one
CXXC1,dd_Smed_v6_15324_0,one_many
CXXC1,dd_Smed_v6_7264_1,one_many
PRUNE1,dd_Smed_v6_3509_0,one_one
MDM1,dd_Smed_v6_10635_0,one_one
SERPINB8,dd_Smed_v6_1741_0,one_many
NUP35,dd_Smed_v6_10329_0,one_one
PARL,dd_Smed_v6_6935_0,many_one
AC131160.1,dd_Smed_v6_6935_0,many_one
STXBP5L,dd_Smed_v6_7617_0,one_one
STOX1,dd_Smed_v6_8576_0,many_many
STOX2,dd_Smed_v6_8576_0,many_many
STOX1,dd_Smed_v6_8037_0,many_many
STOX2,dd_Smed_v6_8037_0,many_many
SAAL1,dd_Smed_v6_6333_0,one_one
CRYL1,dd_Smed_v6_1696_0,one_one
C5orf63,dd_Smed_v6_7853_0,one_one
ATP5PF,dd_Smed_v6_1046_0,one_one
ARAP1,dd_Smed_v6_4332_0,many_one
ARAP2,dd_Smed_v6_4332_0,many_one
CREB3L4,dd_Smed_v6_6220_0,one_one
TPT1,dd_Smed_v6_136_0,one_one
COMMD5,dd_Smed_v6_1358_0,one_one
MLXIPL,dd_Smed_v6_9226_0,one_one
AKTIP,dd_Smed_v6_3423_0,one_one
ARL6IP1,dd_Smed_v6_2790_0,many_one
AC138811.2,dd_Smed_v6_2790_0,many_one
MVD,dd_Smed_v6_5360_0,one_one
DIAPH3,dd_Smed_v6_18017_0,one_one
NCSTN,dd_Smed_v6_1685_0,one_one
SLIT2,dd_Smed_v6_3513_0,many_one
SLIT1,dd_Smed_v6_3513_0,many_one
C22orf15,dd_Smed_v6_1824_0,one_one
ELOC,dd_Smed_v6_2593_0,one_one
TSEN2,dd_Smed_v6_13711_0,one_one
MUS81,dd_Smed_v6_36559_0,one_one
LRCH4,dd_Smed_v6_12270_0,many_one
LRCH1,dd_Smed_v6_12270_0,many_one
LRCH3,dd_Smed_v6_12270_0,many_one
RNF32,dd_Smed_v6_12150_0,one_one
PSME3,dd_Smed_v6_1801_0,one_one
TMEM143,dd_Smed_v6_3158_0,one_one
JMY,dd_Smed_v6_8514_0,many_one
WHAMM,dd_Smed_v6_8514_0,many_one
PIH1D2,dd_Smed_v6_9306_0,one_one
TEAD1,dd_Smed_v6_11935_0,many_one
TEAD4,dd_Smed_v6_11935_0,many_one
TEAD3,dd_Smed_v6_11935_0,many_one
ZDHHC4,dd_Smed_v6_7355_0,one_one
RRP12,dd_Smed_v6_3007_0,one_one
C16orf58,dd_Smed_v6_6378_0,one_one
TARDBP,dd_Smed_v6_10863_0,many_one
AL109811.4,dd_Smed_v6_10863_0,many_one
AC012651.1,dd_Smed_v6_56202_0,many_many
GANC,dd_Smed_v6_56202_0,many_many
AC012651.1,dd_Smed_v6_5392_0,many_many
GANC,dd_Smed_v6_5392_0,many_many
AC012651.1,dd_Smed_v6_1062_0,many_many
GANC,dd_Smed_v6_1062_0,many_many
NUDT3,dd_Smed_v6_21792_0,many_one
NUDT4,dd_Smed_v6_21792_0,many_one
NUDT4B,dd_Smed_v6_21792_0,many_one
NUDT10,dd_Smed_v6_21792_0,many_one
NUDT11,dd_Smed_v6_21792_0,many_one
LARP7,dd_Smed_v6_23601_0,one_one
SMTN,dd_Smed_v6_6934_0,one_one
DICER1,dd_Smed_v6_6814_0,one_one
SUZ12,dd_Smed_v6_9993_0,one_one
GLTP,dd_Smed_v6_2621_0,one_one
CAV1,dd_Smed_v6_8555_0,one_one
INPP1,dd_Smed_v6_9612_0,one_one
SNX14,dd_Smed_v6_6581_1,one_one
PARPBP,dd_Smed_v6_34200_0,one_one
TMUB2,dd_Smed_v6_4918_0,one_one
AL121845.3,dd_Smed_v6_8099_0,many_one
ZGPAT,dd_Smed_v6_8099_0,many_one
BAIAP3,dd_Smed_v6_12946_0,one_one
DAP3,dd_Smed_v6_3336_0,one_one
CDC25C,dd_Smed_v6_7858_0,one_many
DCAF8,dd_Smed_v6_3099_0,many_one
AL139011.2,dd_Smed_v6_3099_0,many_one
DCAF8L2,dd_Smed_v6_3099_0,many_one
RGS3,dd_Smed_v6_17732_0,many_one
RFFL,dd_Smed_v6_6206_0,one_one
ANKDD1A,dd_Smed_v6_7532_0,one_many
ANKDD1A,dd_Smed_v6_11591_0,one_many
SAMD12,dd_Smed_v6_6754_0,one_one
TRIM2,dd_Smed_v6_12812_0,many_one
TRIM3,dd_Smed_v6_12812_0,many_one
TTN,dd_Smed_v6_2544_0,one_one
CAPRIN2,dd_Smed_v6_936_0,many_one
CAPRIN1,dd_Smed_v6_936_0,many_one
GPHN,dd_Smed_v6_10498_0,one_one
UBE2I,dd_Smed_v6_1535_0,one_one
AADAT,dd_Smed_v6_3419_0,one_one
ALOX5,dd_Smed_v6_7204_0,many_one
ALOX12B,dd_Smed_v6_7204_0,many_one
PORCN,dd_Smed_v6_6331_0,one_one
PARK7,dd_Smed_v6_1223_0,one_one
NUP98,dd_Smed_v6_5347_0,one_one
ENDOV,dd_Smed_v6_9595_0,one_one
EIF4G2,dd_Smed_v6_6383_0,one_one
PDLIM5,dd_Smed_v6_10318_0,many_one
EDRF1,dd_Smed_v6_6203_0,one_one
DENND5B,dd_Smed_v6_10857_0,many_one
DENND5A,dd_Smed_v6_10857_0,many_one
HPS4,dd_Smed_v6_8771_0,one_one
STX16,dd_Smed_v6_6735_0,one_one
ELP2,dd_Smed_v6_8224_0,one_one
CUEDC1,dd_Smed_v6_9003_0,one_one
FAN1,dd_Smed_v6_10078_0,one_one
VPS13A,dd_Smed_v6_1648_0,one_one
NFAT5,dd_Smed_v6_5978_0,one_one
CNBD2,dd_Smed_v6_19613_0,one_one
ARHGAP4,dd_Smed_v6_5482_0,one_one
ZMYM1,dd_Smed_v6_15534_0,one_one
CTSB,dd_Smed_v6_81_0,one_one
TCF3,dd_Smed_v6_5579_0,one_one
MAP3K4,dd_Smed_v6_3368_0,one_one
ADARB1,dd_Smed_v6_4538_0,one_one
XRCC6,dd_Smed_v6_9725_0,one_one
KIF1BP,dd_Smed_v6_9533_0,one_one
BCS1L,dd_Smed_v6_6593_0,one_one
CCDC102B,dd_Smed_v6_13699_0,one_one
CDC42SE2,dd_Smed_v6_2418_0,many_one
CDC42SE1,dd_Smed_v6_2418_0,many_one
PIGN,dd_Smed_v6_15447_0,one_one
ORAI2,dd_Smed_v6_8774_0,one_one
ARHGAP5,dd_Smed_v6_10977_0,one_one
PRC1,dd_Smed_v6_5754_0,one_one
KDM1A,dd_Smed_v6_7431_0,one_one
CUL2,dd_Smed_v6_5180_0,one_one
POGK,dd_Smed_v6_12879_0,one_one
RRNAD1,dd_Smed_v6_15897_0,one_one
RMND1,dd_Smed_v6_8446_0,one_one
SNAPC3,dd_Smed_v6_9421_0,one_one
SH3KBP1,dd_Smed_v6_1522_0,one_one
HMCES,dd_Smed_v6_10093_0,one_one
UVSSA,dd_Smed_v6_8542_0,one_one
GRIPAP1,dd_Smed_v6_8789_0,one_one
AC004556.1,dd_Smed_v6_2551_0,many_one
MRPL23,dd_Smed_v6_2551_0,many_one
PPP1R10,dd_Smed_v6_3726_0,one_one
PRICKLE1,dd_Smed_v6_62720_0,many_one
PRICKLE2,dd_Smed_v6_62720_0,many_one
PRICKLE3,dd_Smed_v6_62720_0,many_one
NEDD9,dd_Smed_v6_6476_0,many_one
BCAR1,dd_Smed_v6_6476_0,many_one
DNAAF3,dd_Smed_v6_6686_0,one_one
PAN3,dd_Smed_v6_4588_0,one_one
KLC1,dd_Smed_v6_64326_0,many_one
KLC3,dd_Smed_v6_64326_0,many_one
PCBP3,dd_Smed_v6_8431_0,one_one
EFR3B,dd_Smed_v6_3212_0,one_one
FAM49B,dd_Smed_v6_1856_0,one_one
TMEM64,dd_Smed_v6_14275_0,one_one
FAM126B,dd_Smed_v6_5919_0,many_one
FAM126A,dd_Smed_v6_5919_0,many_one
PPIL6,dd_Smed_v6_10327_0,many_one
PPIL6,dd_Smed_v6_13354_0,many_one
DAZAP2,dd_Smed_v6_2852_0,one_one
FAM47E,dd_Smed_v6_10346_0,many_one
FAM47E-STBD1,dd_Smed_v6_10346_0,many_one
SYT16,dd_Smed_v6_9548_0,one_many
SYT16,dd_Smed_v6_9164_0,one_many
GOLGA2,dd_Smed_v6_6515_0,one_one
KCTD7,dd_Smed_v6_10272_0,one_one
CCNQ,dd_Smed_v6_9138_0,one_one
PROM1,dd_Smed_v6_1386_0,one_one
ARMC8,dd_Smed_v6_11882_0,one_one
MEF2C,dd_Smed_v6_5317_0,many_one
MEF2A,dd_Smed_v6_5317_0,many_one
OGFOD1,dd_Smed_v6_9466_0,one_one
MYO15B,dd_Smed_v6_11692_0,many_one
MYO15A,dd_Smed_v6_11692_0,many_one
RCC1L,dd_Smed_v6_7271_0,one_one
VPS11,dd_Smed_v6_7053_0,one_many
VPS11,dd_Smed_v6_6678_0,one_many
SPG7,dd_Smed_v6_67416_0,one_one
RPUSD1,dd_Smed_v6_10006_0,one_one
RB1CC1,dd_Smed_v6_5320_0,one_one
SPATA7,dd_Smed_v6_8977_0,one_one
P4HA2,dd_Smed_v6_2877_0,one_one
LAPTM4B,dd_Smed_v6_495_0,many_many
LAPTM4A,dd_Smed_v6_495_0,many_many
LAPTM4B,dd_Smed_v6_4535_0,many_many
LAPTM4A,dd_Smed_v6_4535_0,many_many
REEP4,dd_Smed_v6_5799_0,many_one
REEP1,dd_Smed_v6_5799_0,many_one
OTUD5,dd_Smed_v6_4643_0,one_one
ANKRD16,dd_Smed_v6_17462_0,one_one
TMEM101,dd_Smed_v6_9613_0,one_one
LAMP1,dd_Smed_v6_2131_0,many_one
LAMP2,dd_Smed_v6_2131_0,many_one
OSBPL6,dd_Smed_v6_5423_0,one_one
EPS8L1,dd_Smed_v6_4256_0,one_one
RIN3,dd_Smed_v6_2355_0,many_one
RIN2,dd_Smed_v6_2355_0,many_one
ACOT8,dd_Smed_v6_10206_0,one_one
MANBA,dd_Smed_v6_3209_0,one_one
ZNF862,dd_Smed_v6_18525_0,one_many
ZNF862,dd_Smed_v6_31343_0,one_many
ZNF862,dd_Smed_v6_24131_0,one_many
CSRNP2,dd_Smed_v6_9797_0,many_one
CSRNP3,dd_Smed_v6_9797_0,many_one
GOSR1,dd_Smed_v6_6307_0,one_one
SF1,dd_Smed_v6_9172_0,one_one
NXT2,dd_Smed_v6_2077_0,many_many
NXT1,dd_Smed_v6_2077_0,many_many
NXT2,dd_Smed_v6_9722_0,many_many
NXT1,dd_Smed_v6_9722_0,many_many
EMC9,dd_Smed_v6_5425_0,one_one
ATE1,dd_Smed_v6_11679_0,one_one
PUS3,dd_Smed_v6_13034_0,one_one
SART3,dd_Smed_v6_6820_1,one_one
HNRNPL,dd_Smed_v6_1327_0,one_one
SOS2,dd_Smed_v6_5081_0,many_one
SOS1,dd_Smed_v6_5081_0,many_one
PXDN,dd_Smed_v6_6576_0,one_many
PXDN,dd_Smed_v6_11299_0,one_many
NUDT13,dd_Smed_v6_13002_0,many_one
NUDT12,dd_Smed_v6_13002_0,many_one
ATP5S,dd_Smed_v6_8207_0,one_one
TUBGCP2,dd_Smed_v6_7469_0,one_one
C22orf23,dd_Smed_v6_9772_0,one_one
GLRX,dd_Smed_v6_2158_0,one_one
NCK2,dd_Smed_v6_4816_0,many_one
NCK1,dd_Smed_v6_4816_0,many_one
EEF1B2,dd_Smed_v6_206_0,one_one
AFTPH,dd_Smed_v6_9369_0,one_one
MAPK8IP3,dd_Smed_v6_3798_0,one_one
SSPN,dd_Smed_v6_66138_0,one_many
SSPN,dd_Smed_v6_13189_0,one_many
MRPL2,dd_Smed_v6_2712_3,one_one
LANCL1,dd_Smed_v6_10666_0,one_one
UBE4B,dd_Smed_v6_7475_0,one_many
UBE4B,dd_Smed_v6_32245_0,one_many
EPS15L1,dd_Smed_v6_1591_0,one_one
BBS9,dd_Smed_v6_11428_0,one_one
CANX,dd_Smed_v6_632_0,one_one
TTC19,dd_Smed_v6_5711_0,one_one
FBXW7,dd_Smed_v6_8211_0,one_one
SBF2,dd_Smed_v6_7244_0,many_one
SBF1,dd_Smed_v6_7244_0,many_one
ESPL1,dd_Smed_v6_6610_0,one_one
EPB41L5,dd_Smed_v6_4114_0,one_one
SFSWAP,dd_Smed_v6_5178_0,one_one
MRPS27,dd_Smed_v6_6708_0,one_one
INTS13,dd_Smed_v6_7648_0,one_one
SUB1,dd_Smed_v6_976_0,one_one
KIAA1109,dd_Smed_v6_4377_0,one_many
PACSIN2,dd_Smed_v6_7987_0,one_one
NPL,dd_Smed_v6_2981_0,one_one
PSMD9,dd_Smed_v6_3269_0,one_one
LRRC49,dd_Smed_v6_15207_0,one_one
USE1,dd_Smed_v6_5110_0,one_one
WLS,dd_Smed_v6_11629_0,many_one
CLNS1A,dd_Smed_v6_3584_0,one_one
CIB3,dd_Smed_v6_7205_0,many_many
CIB2,dd_Smed_v6_7205_0,many_many
CIB3,dd_Smed_v6_10241_0,many_many
CIB2,dd_Smed_v6_10241_0,many_many
ACP2,dd_Smed_v6_3338_0,one_one
KIF23,dd_Smed_v6_9585_0,one_one
COPS4,dd_Smed_v6_4122_0,one_one
PTGES3,dd_Smed_v6_462_0,one_one
RAPGEF2,dd_Smed_v6_4950_0,one_one
ITGA2B,dd_Smed_v6_11655_0,many_one
ITGA8,dd_Smed_v6_11655_0,many_one
ITGA5,dd_Smed_v6_11655_0,many_one
ITGAV,dd_Smed_v6_11655_0,many_one
CCNB1,dd_Smed_v6_7837_0,many_one
CCNB2,dd_Smed_v6_7837_0,many_one
RTTN,dd_Smed_v6_13117_0,one_one
ADAM28,dd_Smed_v6_10958_0,one_one
SUOX,dd_Smed_v6_7113_0,one_one
RNF122,dd_Smed_v6_3868_0,many_one
RNF24,dd_Smed_v6_3868_0,many_one
KCTD3,dd_Smed_v6_3856_0,many_one
SHKBP1,dd_Smed_v6_3856_0,many_one
CLCN2,dd_Smed_v6_12606_0,many_one
CLCN1,dd_Smed_v6_12606_0,many_one
AP5M1,dd_Smed_v6_9836_0,one_one
COL6A5,dd_Smed_v6_4428_0,many_many
COL6A6,dd_Smed_v6_4428_0,many_many
COL6A5,dd_Smed_v6_64260_0,many_many
COL6A6,dd_Smed_v6_64260_0,many_many
PAN2,dd_Smed_v6_5380_0,one_one
E2F5,dd_Smed_v6_3130_0,one_one
CHTF18,dd_Smed_v6_13246_0,one_one
PIKFYVE,dd_Smed_v6_3136_0,one_one
IMMT,dd_Smed_v6_1605_0,one_one
DAB2IP,dd_Smed_v6_6499_0,many_one
RASAL2,dd_Smed_v6_6499_0,many_one
RPGRIP1L,dd_Smed_v6_11425_0,one_one
ARHGEF16,dd_Smed_v6_12864_0,many_one
NGEF,dd_Smed_v6_12864_0,many_one
DMRT2,dd_Smed_v6_13283_0,one_one
CDK4,dd_Smed_v6_6179_0,one_one
ZRANB2,dd_Smed_v6_1397_0,one_one
SETD5,dd_Smed_v6_7881_0,many_one
BIN3,dd_Smed_v6_6339_0,one_one
WDR74,dd_Smed_v6_6145_0,one_one
CBFB,dd_Smed_v6_2875_0,one_one
ZHX1-C8orf76,dd_Smed_v6_13141_0,many_one
C8orf76,dd_Smed_v6_13141_0,many_one
M1AP,dd_Smed_v6_62178_0,one_one
SLC47A1,dd_Smed_v6_8335_0,one_one
DCDC1,dd_Smed_v6_11770_0,one_one
RBPMS,dd_Smed_v6_36288_0,one_one
RPAP1,dd_Smed_v6_8971_0,one_one
CD164,dd_Smed_v6_2950_0,one_one
SHH,dd_Smed_v6_56801_0,many_one
DHH,dd_Smed_v6_56801_0,many_one
IHH,dd_Smed_v6_56801_0,many_one
LRWD1,dd_Smed_v6_16302_0,one_many
LRWD1,dd_Smed_v6_3294_1,one_many
ZBBX,dd_Smed_v6_11048_0,one_one
PAXBP1,dd_Smed_v6_11179_0,one_one
ZFYVE19,dd_Smed_v6_12849_0,one_one
SLC50A1,dd_Smed_v6_12308_0,one_one
MFGE8,dd_Smed_v6_5463_0,one_one
FBXO32,dd_Smed_v6_11888_0,many_one
FBXO25,dd_Smed_v6_11888_0,many_one
FCHSD2,dd_Smed_v6_13998_0,one_one
SCNN1B,dd_Smed_v6_17021_0,one_one
SCLT1,dd_Smed_v6_9538_0,one_one
MRPS22,dd_Smed_v6_3296_0,one_one
CHMP7,dd_Smed_v6_7879_0,one_one
EIF2A,dd_Smed_v6_3705_0,one_one
CFAP221,dd_Smed_v6_12752_0,one_one
TRIP12,dd_Smed_v6_2525_0,one_one
GCC2,dd_Smed_v6_8507_0,one_one
ZMAT4,dd_Smed_v6_7003_0,one_one
DAGLB,dd_Smed_v6_13306_0,one_one
MRPS28,dd_Smed_v6_4981_0,one_one
CPED1,dd_Smed_v6_14757_0,one_one
TMPRSS15,dd_Smed_v6_12756_0,one_many
TMPRSS15,dd_Smed_v6_6710_0,one_many
TMPRSS15,dd_Smed_v6_2598_0,one_many
TMPRSS15,dd_Smed_v6_5576_0,one_many
TMPRSS15,dd_Smed_v6_3970_0,one_many
R3HCC1L,dd_Smed_v6_7944_0,one_one
CA10,dd_Smed_v6_15243_0,one_many
CA10,dd_Smed_v6_10750_1,one_many
PEX11A,dd_Smed_v6_10309_0,many_one
PEX11B,dd_Smed_v6_10309_0,many_one
PFKM,dd_Smed_v6_1604_0,many_one
SAE1,dd_Smed_v6_4443_0,one_one
TRIP11,dd_Smed_v6_3407_0,one_one
ITPK1,dd_Smed_v6_6125_0,one_one
BORCS5,dd_Smed_v6_6520_0,one_one
ZRSR2,dd_Smed_v6_9455_0,one_one
BOLL,dd_Smed_v6_37584_0,one_one
KIAA1328,dd_Smed_v6_10998_0,one_one
ABLIM3,dd_Smed_v6_8089_0,one_one
SMG8,dd_Smed_v6_5738_0,one_one
FBXL13,dd_Smed_v6_14890_0,one_one
MEAF6,dd_Smed_v6_5795_0,one_one
OTUD6B,dd_Smed_v6_12645_0,one_one
RPS7,dd_Smed_v6_204_0,one_one
SCYL1,dd_Smed_v6_3470_0,one_one
PIGG,dd_Smed_v6_7970_0,one_one
AC083800.1,dd_Smed_v6_5969_0,many_one
C3orf30,dd_Smed_v6_5969_0,many_one
TPCN2,dd_Smed_v6_2960_0,one_one
MRPS12,dd_Smed_v6_4042_0,one_one
MSI2,dd_Smed_v6_7323_0,many_one
MSI1,dd_Smed_v6_7323_0,many_one
ARV1,dd_Smed_v6_7276_0,one_one
C2CD3,dd_Smed_v6_13019_0,one_one
CRADD,dd_Smed_v6_7164_0,one_one
ROGDI,dd_Smed_v6_4687_0,one_one
ANKZF1,dd_Smed_v6_3789_0,one_one
CRELD2,dd_Smed_v6_4289_0,one_one
C5orf22,dd_Smed_v6_4655_0,one_one
CDC42BPA,dd_Smed_v6_2586_0,one_one
ZNF207,dd_Smed_v6_4303_0,one_one
FAIM,dd_Smed_v6_9854_0,one_one
ZC3H14,dd_Smed_v6_3615_0,one_one
SLC35F3,dd_Smed_v6_18554_0,many_one
SLC35F4,dd_Smed_v6_18554_0,many_one
TTC29,dd_Smed_v6_9158_0,one_one
KIAA0319,dd_Smed_v6_13478_0,many_many
KIAA0319L,dd_Smed_v6_13478_0,many_many
KIAA0319,dd_Smed_v6_5457_0,many_many
